t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.4864606675134489,-0.09803180681407486,-9.793330921773737,0.0003333815645252464,4.42811705009864e-05
0.02000000000000001,1.4849423318339898,-0.19580939877606174,-9.764381319552268,0.0009123736089546683,0.0002145832761995047
0.03000000000000002,1.4824479083133997,-0.29327310634728226,-9.730780259944646,0.0015843948011070941,0.000541447418476251
0.04000000000000003,1.4789808416765668,-0.3903629047141363,-9.689766449477025,0.0024046710104595253,0.0010792844038269942
0.05000000000000004,1.474545354553726,-0.48698586955284195,-9.638004977528274,0.003439900449434518,0.001902514339821883
0.060000000000000046,1.4691467569221586,-0.5830229912160582,-9.573827854608878,0.0047234429078224695,0.0030798170014920707
0.07000000000000005,1.462791564416171,-0.6783584060103914,-9.499429818249064,0.006211403635018726,0.0046303131363208665
0.08000000000000006,1.4554872362563827,-0.7729210291947426,-9.420819205741315,0.0077836158851736946,0.006510904115712829
0.09000000000000007,1.4472415967327625,-0.8667011838701637,-9.34332467657586,0.009333506468482824,0.008675935647699064
0.10000000000000007,1.4380623800302963,-0.9597149371981663,-9.267012709289382,0.010859745814212366,0.011104857362371042
0.11000000000000008,1.4279572476406048,-1.0519582439847681,-9.18897250053269,0.012420549989346212,0.013784234193657532
0.12000000000000009,1.4169340431049133,-1.143403864857323,-9.107797513031258,0.014044049739374863,0.016776569697595944
0.1300000000000001,1.4050008843026796,-1.234030453306037,-9.026097873047629,0.01567804253904742,0.019985808077894428
0.1400000000000001,1.3921658674427964,-1.3238630974297545,-8.94909608593779,0.01721807828124422,0.02333717343391108
0.1500000000000001,1.3784366323624044,-1.4129575559151533,-8.877954744248921,0.018640905115021575,0.026809539171060444
0.16000000000000011,1.363820224950495,-1.501375246374644,-8.812843632310994,0.019943127353780118,0.03038286076585663
0.17000000000000012,1.3483231416529233,-1.5891611023697385,-8.751056845181898,0.02117886309636206,0.034085846173110855
0.18000000000000013,1.3319515326606899,-1.676344422404918,-8.691624543379305,0.022367509132413924,0.03799421554833236
0.19000000000000014,1.3147113430796724,-1.76293800963077,-8.633239280793273,0.02353521438413457,0.04198751809994375
0.20000000000000015,1.2966084120730825,-1.8489509662393595,-8.575183980933772,0.024696320381324566,0.046222538717506534
0.21000000000000016,1.2776485263250084,-1.934387907796733,-8.517829765482295,0.025843404690354097,0.05063385028529774
0.22000000000000017,1.2578374270598793,-2.01925181486009,-8.460869351822716,0.02698261296354569,0.055130974109111434
0.23000000000000018,1.2371808162932119,-2.103547088920271,-8.404091910540822,0.028118161789183548,0.0598059282016711
0.24000000000000019,1.21568435786096,-2.1872782626316294,-8.347730273990582,0.029245394520188362,0.06469703715068797
0.25000000000000017,1.1933536730794947,-2.2704494711940466,-8.291936012858361,0.030361279742832783,0.06974664503167068
0.2600000000000002,1.1701943381460098,-2.3530649828029033,-8.236661578737216,0.03146676842525567,0.07491211638516623
0.2700000000000002,1.146211883661718,-2.4351293516254526,-8.18183381652501,0.03256332366949981,0.08019549347855832
0.2800000000000002,1.1214117944896504,-2.5166472480907376,-8.1274314640053,0.033651370719894026,0.08561235164495068
0.2900000000000002,1.0957995096264563,-2.5976233210905453,-8.073465011035907,0.034730699779281886,0.09117094448288647
0.3000000000000002,1.0693804221823358,-2.6780621769230915,-8.01994765462075,0.035801046907585,0.09687170664010868
0.3100000000000002,1.042159879475831,-2.757968385519712,-7.966882595678821,0.036862348086423594,0.1027127944723342
0.32000000000000023,1.014143183225046,-2.8373464871693432,-7.9142618662700475,0.03791476267459906,0.10869269894007565
0.33000000000000024,0.9853355897960971,-2.916200981580719,-7.862069170163416,0.0389586165967317,0.11480658635356761
0.34000000000000025,0.9557423104950354,-2.9945363245626924,-7.810293417514364,0.03999413164971273,0.12103607465953378
0.35000000000000026,0.9253685118451179,-3.0723569527238936,-7.758956260359485,0.04102087479281033,0.12734308290763668
0.36000000000000026,0.8942193157696232,-3.1496673572309297,-7.708126622010617,0.042037467559787656,0.1336982406551534
0.3700000000000003,0.8622997996666987,-3.226472113387033,-7.657849368827176,0.04304301262345649,0.14015292727321083
0.3800000000000003,0.8296149966534744,-3.3027756917346442,-7.608007254189625,0.04403985491620752,0.14683291419092703
0.3900000000000003,0.7961698963046769,-3.3785822025445302,-7.558413835068142,0.04503172329863718,0.15370336337258977
0.4000000000000003,0.76196944524366,-3.453895772150698,-7.509226423283748,0.04601547153432506,0.1604917557214765
0.4100000000000003,0.7270185463940352,-3.5287211409766477,-7.460726238650805,0.04698547522698391,0.16729206731909396
0.4200000000000003,0.6913220590724583,-3.603062668860857,-7.41252989805192,0.0479494020389616,0.17448328293891388
0.4300000000000003,0.6548848012018137,-3.6769239842849384,-7.364576942300535,0.04890846115398931,0.1815815884933072
0.44000000000000034,0.6177115479921044,-3.7503099046588444,-7.317387447821712,0.04985225104356576,0.1886555102988747
0.45000000000000034,0.579807031760129,-3.8232244544713376,-7.270307508906518,0.05079384982186966,0.1961674292257076
0.46000000000000035,0.5411759448545715,-3.8956714734372304,-7.223818918816587,0.05172362162366828,0.20330260139566225
0.47000000000000036,0.5018229363359928,-3.9676557117533466,-7.177686995234458,0.05264626009531085,0.2109889596720252
0.48000000000000037,0.46175261596985323,-4.0391804932901225,-7.1319485262496904,0.0535610294750062,0.21828984919578892
0.4900000000000004,0.4209695512092083,-4.1102506714058435,-7.086631427995206,0.05446737144009589,0.22614086450225404
0.5000000000000003,0.3794782705901844,-4.180869537047795,-7.041761258052217,0.05536477483895567,0.2335475028029301
0.5100000000000003,0.33728326100667866,-4.251041663392667,-6.997127316559263,0.05625745366881476,0.24156652407170565
0.5200000000000004,0.2943889711650859,-4.320770724896143,-6.953176509115314,0.05713646981769372,0.2491846746982346
0.5300000000000004,0.2507998090467429,-4.39006052453021,-6.909280559828126,0.058014388803437504,0.2570740462402988
0.5400000000000004,0.206520144187893,-4.45891543386234,-6.865977422786742,0.05888045154426517,0.2652263538561979
0.5500000000000004,0.1615543085487471,-4.527338486351528,-6.823023360053016,0.059739532798939704,0.2729911408624041
0.5600000000000004,0.11590664600005623,-4.595316785135206,-6.774708690835217,0.060705826183295675,0.2817817652026762
0.5700000000000004,0.06958344803518965,-4.662269932565021,-6.5624097830200325,0.06495180433959936,0.3034149266472148
0.5800000000000004,0.022615779890573333,-4.724229751703516,-6.1594911669831,0.073010176660338,0.1811092262236987
0.5900000000000004,-0.0250391187739469,-4.804879279988762,-9.554096218029596,0.005118075639408116,0.12132119805136814
0.6000000000000004,-0.07362757530490176,-4.903185424064388,-9.8427873758922,-0.0006557475178440039,0.0041951310877378755
